id,first_name,last_name,job_title,email,account_id,lead_id,created_at
c18e7c96-a211-4a57-b4eb-fb71bb709992,Michael,Holloway,Administrative Assistant,michael.holloway@arnoldhansen.com,02309546-fade-4013-8e7e-1e2f41b32241,e5a6b646-0ed3-4b8c-ac39-02849e9fddd8,2021-07-13T13:51:49Z
7844c18c-4854-4734-a4e9-94295188bc47,Erica,Bryant,Technician,erica.bryant@andersonbenson.com,f3b7ec1b-83de-495a-b5ac-58de9efc74a4,d884d223-90b2-437f-9e24-38f93ead99d7,2022-01-22T23:38:36Z
84ef3e14-886f-440f-a3af-829939a5bed4,Melissa,Peterson,IT Director,melissa.peterson@choiclark.com,d78b0288-2587-45db-8285-00aaf4599586,98507beb-cc78-4665-9deb-65a6ea543b7a,2021-05-06T06:24:12Z
e5ff6a2a-3f23-488a-9079-91f7c5df5d0b,Bradley,Brown,Director of Operations,bradley.brown@russellbarajasandmelendez.com,491866e4-168c-48b1-b974-6e7498868b6d,213519cc-ef42-4f8a-8280-b50d01cf7893,2022-01-23T07:48:30Z
85822d6e-9abd-4a82-a1f3-93c2d31155f2,Ryan,Valenzuela,Owner,ryan.valenzuela@thomaswilliamsonandhenderson.com,99413f14-2593-476a-84c8-ecb351de38db,e02fc903-3f01-43a4-a7fd-c0ef12f1e16f,2021-06-04T19:42:26Z
1ac81d7a-362f-4705-ae28-37d946c3fcf2,Kelly,Miller,Administrative Assistant,kelly.miller@dorseydeanandmclean.com,793a4c80-9eff-4812-8ef0-80f5ba74ea16,50e5fccd-cd23-4800-b040-1684b906fc6e,2021-08-29T14:03:21Z
b3215d13-c9a2-4e4d-a7a2-62d59c7b6641,Rebecca,Williams,CEO,rebecca.williams@navarroinc.com,eea224a9-d8bf-468d-b594-707d123cec96,1e039185-77d7-476b-a2f5-0d3a2fbd36f4,2021-06-18T08:42:28Z
82623365-19d2-42d0-929d-ec09b78cd7ba,Kimberly,Miller,Fleet Manager,kimberly.miller@lawsonboltonandhill.com,398b0d99-99f2-4089-9b9d-6bdbfa6046b7,592a06d9-7923-4a09-991b-61def16ae435,2021-07-10T02:09:30Z
fb76b4d4-a7de-4c2a-803a-e35e78465737,Eduardo,Myers,IT Analyst,eduardo.myers@harrisoncain.com,79c0b304-248c-4dd7-93f9-5c0230dcff21,05828ca3-eb80-4693-a9e7-94766f4ad8f8,2021-04-28T21:38:04Z
a14ba4f9-c061-4126-8d3e-bf1f5fb36d9c,Virginia,Webb,IT Analyst,virginia.webb@colewrightandharris.com,0611e2e7-1789-4c45-9a51-6e8210d82ea3,2415abaa-9ded-480e-9e38-982d11271f5e,2021-05-02T18:48:06Z
02269e58-3081-4746-a5af-2a5482b1036b,Craig,Rhodes,Owner,craig.rhodes@salinasbaxterandhardy.com,4bc0482f-7bc8-4acc-a6a6-b23c33e5b26b,03d78a4e-d06c-4688-8c0b-894ba5a74b8a,2022-01-10T05:58:03Z
6a79303c-bac2-4780-8af6-bd9a6255b819,Matthew,Dean,IT Director,matthew.dean@wallshernandezandbooth.com,8a34060d-3182-47bd-8660-7090d4994cbd,fc91acae-f36a-4a6c-a711-90f5e23e25f9,2022-02-27T08:49:59Z
8e2b1c95-3967-4c32-aa18-9c8f116b5825,Nicole,Vargas,IT Director,nicole.vargas@hamiltonllc.com,1c225add-1bed-4424-a124-0059ad1280b1,5da9410e-98bb-4006-a25b-1f166d87731c,2021-11-02T07:45:31Z
f9b55edd-d650-4d64-85b3-172ff2034db6,Olivia,Alvarez,Technician,olivia.alvarez@merrittplc.com,2cf31768-5ef7-488d-aa74-aec8fb54eba7,81b5248f-4a47-478a-835b-170047de6112,2021-06-12T08:08:41Z
be7b8386-3103-4a75-a34e-57519874274e,George,Monroe,Operations Manager,george.monroe@hartfox.com,61ab6218-7b64-49fe-b0de-0b9bd49b0b1a,c8e259e2-6c16-40b4-a18c-15104c494159,2021-07-17T12:19:14Z
e284eeb6-51fd-4d50-948f-78dd4965a885,Scott,Kelley,IT Director,scott.kelley@ochoamartinandevans.com,34c1e753-306d-4be0-be03-944839dd1525,8c3a3c27-1e9f-4e04-8cee-140934b9fa5e,2021-07-30T09:51:37Z
e86d4036-711f-43b7-883a-9843b34064f3,Kelly,Mason,Owner,kelly.mason@montesinc.com,cc291355-df87-4d48-a267-cd6a8a4d4b7f,c6898db8-77ed-48ca-9e39-379ca9ae6f1b,2022-01-22T23:20:35Z
88016ae6-ddce-4085-8310-52b5550775c5,Dawn,Johnson,Driver,dawn.johnson@martinwongandjackson.com,364eb7ae-de28-4710-b2fb-c4dc66484fb0,3a5bfbba-5276-4630-a912-47a49c24cf45,2022-02-22T02:59:11Z
2a585452-7c7f-4c28-8567-43f641ef6b13,Kelsey,Buck,IT Analyst,kelsey.buck@collierplc.com,eaa253d0-4753-4aea-a2b7-b0740028b7cf,6a92419a-7be4-40fe-a862-74163fdb036a,2021-07-07T15:51:23Z
2c143de5-98a1-4a45-a1af-378b73fdbd5d,Jessica,Combs,Fleet Manager,jessica.combs@bartongonzales.com,eb9fb73c-fc9b-432e-90a2-aa153335883b,b34dc005-4910-49b1-8553-43905c70625a,2021-08-22T03:49:36Z
f875d74f-b676-4fe4-ab59-f95ffbf7634b,Anna,Kelly,Technician,anna.kelly@palmermoreno.com,cc58120f-3218-40cf-bc0d-d19ae32b1ddb,4948d6e5-528a-444b-959e-ad1ed8927c92,2021-12-09T11:36:56Z
520a7914-2d0d-4a5e-ab11-8f95dfecfd95,Kelsey,Carlson,Manager,kelsey.carlson@tranandsons.com,01078742-a577-42dd-9504-2572dbc56faf,ef951411-e9b0-42ea-ba4b-c338bc2875d2,2021-07-23T20:09:46Z
595bba6c-daa0-43fa-87ba-839037eca497,Aaron,Fields,Owner,aaron.fields@snyderchavezandtorres.com,3c4814c9-bf8a-40de-99a3-9e1e5ef7276d,e4d3cdd6-4d97-44c9-a96a-773a566d2d6c,2021-12-09T20:27:10Z
bc2692f4-f3e5-4955-b793-9db99185f1f8,Christopher,Little,Driver,christopher.little@mckinneyhoodandgomez.com,592aaeb4-cafb-4f19-bcd6-57b78356f167,81735c35-4399-48be-a5d1-d5b78ade432b,2022-01-13T09:59:29Z
72a77f95-e44d-4d92-a8ec-24481e72f375,Phillip,Bullock,Administrative Assistant,phillip.bullock@castanedadorsey.com,a3d89b95-becb-48e8-86c5-b848c5a42a91,5fdb6998-81de-41ae-84a1-367fd8cb388e,2021-10-06T02:55:28Z
95f1a885-cb0c-46e9-888f-5e4df00c0b29,Tina,Cook,Administrative Assistant,tina.cook@clarkeboyer.com,967761ba-7ad4-4809-8002-ed3398de2126,1ace7739-9316-445a-b556-dbec1fa72ccb,2021-08-24T11:23:44Z
694d30ed-68be-4a00-be29-fb5925b020e0,Tiffany,Nelson,CEO,tiffany.nelson@gonzalesfoster.com,b3eeff33-44cb-4585-8d1d-57260974f033,ce3acafa-92ec-4681-9868-8c29f310e6f4,2021-12-28T00:12:44Z
4eb693bd-9a78-43e5-b200-a40f857b5de0,Jason,Nelson,IT Director,jason.nelson@valdezcarter.com,2b0c2d7a-429d-48f6-b0d4-521a4f7a5cf3,8b4ae967-1c1c-4eaf-8037-edb4fbe2aa93,2022-02-16T19:04:39Z
0c91831a-2628-4d9b-9067-caeb146b7b3a,Kristen,Patton,Operations Manager,kristen.patton@davisbowmanandharrington.com,e2becce8-5c5a-47b8-bff1-6d4458347c60,76071609-187f-4196-a720-d03e3bbe3b5e,2022-04-24T22:41:06Z
8ed3dff1-53e7-4c62-980e-e5f5fd1bbac6,James,Moore,Technician,james.moore@williamsanderson.com,67477434-bec7-4167-9bf0-a363db7ffe93,8f06691c-b57f-4cab-b9c5-f01398468592,2021-05-09T12:52:40Z
42d01e85-5c34-4f68-b7a2-20a08d1b1830,Cassandra,Jackson,IT Analyst,cassandra.jackson@beardandsons.com,64a1d3de-37a0-4808-a0f1-13d75e5d57e4,d7371bdb-7d9a-446e-928f-6f23b083438d,2021-05-26T15:05:07Z
0e986e22-dc5c-421b-b472-35885215461d,Ashley,Williams,IT Director,ashley.williams@williamsmirandaandsandoval.com,5ec6292f-b048-4e6a-9f71-b1cb45923aa9,bf30a8e9-6199-444d-a061-b9401de6b15d,2021-05-11T15:15:05Z
6bd31a1e-a0d1-42b5-877d-5c37d6ea799c,Daniel,Duran,Administrative Assistant,daniel.duran@browningyounganddunn.com,8a8ec84f-65a9-48dd-8a62-60f6e2405d61,763b68a6-3633-47a7-b46b-0605b473dbb3,2022-03-17T15:11:03Z
ea449f9f-edac-4d1f-8e3e-0530288bacca,Laura,Estes,Operations Manager,laura.estes@wellsllc.com,1c325e51-fcf9-4075-8cb9-5e06ff59fa40,1bdc382f-253d-41ae-9ddc-eb4444922655,2022-03-17T00:20:17Z
5956aa84-a69e-4f04-bd5e-1973445645f3,Alec,Morales,Driver,alec.morales@spencerpinedaandreyes.com,f252dd2d-072b-446e-8bdf-1e8bb94996b9,8bdf0219-4743-4c27-a061-a78ae90121a0,2021-12-08T03:00:36Z
4e11a433-87a4-4abc-8339-dfb233b758f6,Christopher,French,Administrative Assistant,christopher.french@elliottgroup.com,8224dfc1-55d0-459f-9d6e-712d970ac9a8,0963eef3-5626-4f72-b4c5-91c74e53c808,2021-09-27T12:33:43Z
2e9c1154-45b1-480d-bad7-c17e45723ea6,Sharon,Brooks,Technician,sharon.brooks@bellmcbride.com,4d534fae-5d9a-48b6-9968-07d452f1a7b5,ae0d5e74-3a0c-4b34-af49-7d3b0f7d0e1c,2022-03-26T23:56:52Z
88b558b2-43a5-408e-bd08-88fed088a222,Samantha,Carter,Owner,samantha.carter@hortonsellersandbell.com,5d63c347-7016-443d-b2ad-d30a57571ad4,8dd4a337-0827-4791-a607-17a18f799e0d,2021-08-02T01:29:31Z
38f51326-352b-4706-aa55-bf9978ce8823,Joanna,Hancock,Operations Manager,joanna.hancock@smithdavisandmcdonald.com,8c8e1795-5868-4c2d-b39d-35d9f73d6742,c35d632e-e3a2-4361-ad00-0436d52850eb,2021-10-24T05:02:46Z
da59d371-685f-406d-8b04-f6769546c2b9,Holly,Jackson,IT Director,holly.jackson@burkelewis.com,e3c2520c-a26c-4b4f-944d-88677f8861a3,5cd875aa-0ef4-441e-9ccc-3f05c07019c1,2021-05-10T12:38:48Z
38aec756-0bbb-499f-8068-8384f420bd6b,Robert,Swanson,Fleet Manager,robert.swanson@bensoncoxandpowell.com,b8fc4e50-e763-48f2-a895-9609f5e2c7aa,40f48829-332e-4df5-8e05-d655663f04d3,2022-03-19T04:41:53Z
bc05819e-c7ff-408e-83cc-4ca86506825b,Brian,Lambert,IT Director,brian.lambert@sheltonhayes.com,25963f34-6fe8-4944-bc3c-3ba371dce7a1,23518dad-2f16-4458-a19f-a7ad6d347cb4,2022-03-29T12:31:33Z
bba27dcf-410f-4bd7-94b2-d360f20a1039,Thomas,Miller,Operations Manager,thomas.miller@martinplc.com,acb664eb-be19-46c8-b772-5ad174a7c950,d3eb83ee-01e2-4c05-8a1f-7e5d8bceb263,2021-05-05T05:09:17Z
13e0ac62-8b5f-472f-a37b-6b9a917d92d1,Jimmy,Smith,IT Analyst,jimmy.smith@griffingonzalezandwright.com,92d3bf54-2dc5-4293-9a97-cfb881bdb5f2,ed522ba8-7df7-4a51-a5d0-1e77d039c3ae,2021-09-15T02:05:20Z
3a812e4f-22c3-4716-b605-8bdf0486e215,Robert,Wilson,Technician,robert.wilson@gonzalezwright.com,dd29940b-3b78-47b2-af8b-e4e8287d2848,de76efbd-899f-4fea-98da-5e1531a51704,2022-01-25T20:40:33Z
5037b9a9-9238-4b1b-95c2-1b44e9b85442,Ralph,Ball,Technician,ralph.ball@whitegroup.com,6a64b111-43a7-45a5-8bf7-78c7c1597e67,410cb6ed-4ab9-4196-99cf-d8a79dd3f8eb,2021-10-19T08:39:06Z
d8bb9518-c538-4017-b13f-67c34969b27e,Sarah,Richards,IT Analyst,sarah.richards@gutierrezmitchellandfigueroa.com,2216bad7-118d-4106-9f35-6aa8ddb6c82b,2b316dde-4fe8-4ec9-b663-3aaa9fb4cdf6,2022-02-14T16:21:33Z
3e0c1785-32d2-4900-a8ef-4215ca7df667,Samantha,Hanson,IT Analyst,samantha.hanson@williamsgonzalezandmartin.com,e8e88803-cd18-4b07-8dd5-f74960dc5a87,607d15a4-5bb1-407e-9b30-d53444f7793c,2022-01-09T18:54:35Z
535590db-fc41-4ba1-9fe8-2a9473e9e7f5,Amy,Brooks,Driver,amy.brooks@espinozawilson.com,ac1e6e72-2c77-4136-b237-7a225d508607,65ccab27-8c80-44bc-abd7-06a3ab853001,2022-01-15T05:26:48Z
f68d8516-088a-4063-9aa6-8b7011330210,Emily,Knox,Fleet Manager,emily.knox@masoncarroll.com,f071962a-0b0e-4277-b2af-36e1fbb908ce,be938c40-f08c-43ce-8aa3-b556df4d8b89,2022-04-04T23:26:35Z
8c4a464b-11f9-49ee-a222-b1ab1f3cefcb,Paula,Snyder,IT Director,paula.snyder@ericksonwright.com,180f79a3-4518-492a-a560-60ce3ea2b06a,a4c79afe-f1b2-46f2-88f7-5063fcb2a9eb,2021-08-03T18:32:01Z
9ed127f6-3d44-4038-9097-aac63f36267b,Scott,Hughes,Technician,scott.hughes@kellymathews.com,9bf9524f-d34a-40ac-b9da-fd30fc47a5a1,df720f05-8bd4-43ac-ba07-6f3ac4965ceb,2021-07-18T22:48:19Z
319733cd-e4d8-4ab2-a23c-8bf24f4cb9a2,Robin,Wagner,Manager,robin.wagner@garciachapman.com,08f95330-e007-4e6a-be36-ee9d396e54a2,537dede8-17da-480c-8b40-874b34a36894,2021-12-20T14:55:46Z
bb4d508a-ea7d-4c45-a471-6ac10c101148,Anthony,Vasquez,Manager,anthony.vasquez@owenspachecoandmcgrath.com,338a4530-1e4e-421f-b72a-4e01b875ad0b,97ceae93-2c32-49ef-9193-ce44d27e661e,2022-04-04T05:42:07Z
2903f28e-6e4c-4049-a319-d66a64728eaa,Tiffany,Erickson,Administrative Assistant,tiffany.erickson@blanchardwade.com,42859afd-7815-49c4-8dd5-18530861170c,15964165-78eb-43a3-8ec3-841073ed67a5,2022-01-19T07:59:42Z
8da26a08-275d-43d3-bfc6-bf8a29ea8bd5,Rachel,Lee,Fleet Manager,rachel.lee@rhodesjacksonandbaker.com,aae22327-b49f-4bd0-a3fa-a380bf0bfe8f,08f1728b-7566-4bea-817e-bae7361440df,2021-08-28T04:59:37Z
d3d62949-8e29-4281-9182-28c5689505c0,Julie,Brown,Manager,julie.brown@rodriguezgriffin.com,c0a2d903-a719-44e1-98e8-4f6d78520a60,668c6709-f0b3-41a8-a2aa-f47afd77913b,2022-04-19T09:14:38Z
cc6b6f72-0d01-480e-b945-17ae482cd4bd,Tyler,Mckee,Director of Operations,tyler.mckee@espinozabennett.com,ed8656c9-5bd1-45e1-84f5-f42cc25c2497,57ce4da3-a1c4-4af2-9cd2-2cee2834ba99,2021-12-06T19:01:22Z
73c0e7e7-d6ed-41af-a3e2-290caf908ff7,Briana,Wilson,Operations Manager,briana.wilson@millerpughandrice.com,722490fc-5623-4e3e-bb32-77205aacb2a0,51f7fb20-38a5-4b63-a797-fbc06da634dd,2021-12-27T06:20:11Z
1103809d-d3ae-4f47-9e49-6e7fc47acf0d,Rebekah,White,CEO,rebekah.white@ortizandsons.com,d88dcb12-304a-4a15-96ea-6b81954f1dfe,21553c1f-4639-4e4e-89bb-08f80a77fad2,2021-08-31T06:48:58Z
a6e56879-4144-470b-ba6e-0a066912a3eb,Angela,Foster,Administrative Assistant,angela.foster@mccartynelsonandmiller.com,c71febbc-13e7-48b1-820d-4e3206220940,cc3eeacd-36d5-41ed-b7bd-1c28e04ea9f6,2022-04-16T23:57:35Z
71a18984-0139-4b08-b3c1-c1cb8b384acb,Kara,Vega,Director of Operations,kara.vega@markscruzandgraves.com,4ea7f65f-807b-4ec0-92bc-b3c9df377704,d33ccf8f-6b31-42f3-a7d3-a58876c30448,2021-10-08T17:42:54Z
72133fab-7884-4293-a7c2-7d84a1828672,Blake,Lloyd,CEO,blake.lloyd@prattjimenezandsantana.com,cd433b51-ac9a-4c35-b3ab-f92a03f50990,af6f4274-dcba-4178-ae22-16c3360f6020,2022-04-09T17:35:14Z
04632a97-3f03-42e9-80f3-8844d0467565,Tom,Rasmussen,Administrative Assistant,tom.rasmussen@lopezinc.com,57406dd1-5446-4deb-b54d-5187153bc3b2,097aae7e-08f1-4590-a1dc-ef3e4caf1888,2021-12-15T20:04:02Z
8089fc74-11a0-4635-88b6-29c690adde96,Nicholas,Johnson,Director of Operations,nicholas.johnson@gillriggsandkeller.com,361a5937-7e4a-45c6-a700-6a2ebdf7354e,e387907b-2031-4b78-ae5b-623e793c4fe4,2022-02-05T23:05:31Z
4694c780-dc3b-43cf-9abe-925d01725487,Jeff,Marquez,CEO,jeff.marquez@dawsongroup.com,759ad30d-f5df-478b-ba19-ad1b8ec9cb61,e84f93fd-0ea3-419b-955f-0511c97d9c4e,2022-04-14T13:11:56Z
00e8f240-adda-4489-85da-fa4f7445409d,Tammy,Clark,Driver,tammy.clark@maciasmurphy.com,6e2c566b-b567-42d6-af48-eaa3449fda50,b796766d-1bf0-44dc-8220-9a6b83065fac,2021-06-18T11:04:06Z
ee804d52-2f02-477a-b907-14d237acbbee,Jennifer,Mckay,Fleet Manager,jennifer.mckay@hillwilliamsandvelez.com,e4775392-ce0a-400b-a92c-8398a17239d0,096a09d4-6a9b-4e13-a9d8-5e91760c522c,2021-10-25T07:22:23Z
bb7f1692-d805-474c-a958-d18451420d64,Ralph,Lopez,IT Director,ralph.lopez@solomonandsons.com,b36df4eb-2725-4a2c-8793-9a28906a9b69,3cc81967-63d9-4584-9b1b-1aafcb916ff7,2022-03-01T20:56:37Z
d0c0b882-b376-49b3-bccf-195181cf600a,Jessica,Horton,Director of Operations,jessica.horton@meyerestesandarnold.com,a5cf87d0-8eff-4056-9a5c-811be5e698a8,61ca273c-535f-4990-8ba8-d02939170c25,2021-05-22T01:16:31Z
c6e6939e-56ca-42a5-ba04-9070b4713a4e,Katherine,Smith,Administrative Assistant,katherine.smith@pachecowilliamsandmason.com,9f52ec89-fb8d-4324-8b74-06f9b44be2a2,a64dd336-c06d-416b-83f1-a2ea0dd9be0f,2021-08-17T21:45:05Z
b149d45f-d823-4219-9a6a-b55443df9d21,Cynthia,Barnes,IT Analyst,cynthia.barnes@garciarivera.com,f4770b0d-c9b3-43e8-b38d-371cad08df23,2a33d772-5431-4753-b4bd-6f4ed2253d9f,2021-11-11T19:40:04Z
828e1b7b-894d-401b-b260-036b9a3ea24d,Danielle,Haley,IT Analyst,danielle.haley@torresdavenport.com,2a4d04d1-7cb1-4045-8808-b570d1708d20,ea9d4af2-1502-43bb-89a8-0d736beddfc5,2021-06-26T00:35:57Z
1901c0b7-cb90-4ccc-9f1d-dbf52bcd1637,Jennifer,Taylor,Operations Manager,jennifer.taylor@curryblankenship.com,3bca12d6-e304-477d-a6ad-a3319e36b8d5,ea652f2b-f5a7-4cc3-a8c1-2a6772cb271e,2021-05-16T01:12:05Z
0d9cd956-2129-4518-918b-f068c8e6693d,Louis,Carter,Fleet Manager,louis.carter@ryanltd.com,6268cd98-71ee-4954-a847-dadb43f242d6,e33ce032-661f-496a-8e4f-86bf251c85dd,2021-10-09T04:38:35Z
37dd4de0-ecb5-4d1f-949f-e3838c4d2f18,Victoria,Williams,Director of Operations,victoria.williams@jonesplc.com,307629b3-6be7-4793-acf1-c3d33c6a46fb,23add6eb-fcfc-47a4-8ff8-b8d62b197cfd,2021-05-27T12:30:34Z
7ca3c2e2-c819-4c31-93d5-4abee7c43fc8,John,Howard,CEO,john.howard@middletonlaneandrodriguez.com,40f95f02-89fc-4110-b34a-57d44312d332,87f42af0-589c-4275-b359-59056254380b,2021-09-13T02:40:13Z
301c315a-c508-4c56-9a40-fa8deec04ac1,Jennifer,Harris,Administrative Assistant,jennifer.harris@olseninc.com,e0ee5545-7827-4e19-9f21-9ce441c2a3c0,721f28eb-13af-4ded-a12b-4f21c2b55b31,2021-11-14T04:04:53Z
9cd91c47-7ad6-49bc-bbba-44971f1f5ed1,Lisa,Duncan,Administrative Assistant,lisa.duncan@turnerinc.com,95936d0d-e5e5-46f2-9fbe-67bf6bd5abf2,aa3a1c7f-7ae1-4f46-867e-0f4c2d9c3c95,2022-03-14T16:34:40Z
18e42425-82f9-4788-9c5f-9a8068d0520d,John,Navarro,IT Analyst,john.navarro@petersonlopezandwatson.com,9598a2d0-778b-4f3d-b97b-48dc4950e056,ef286959-dd1c-42f7-82c6-2f5d21e5918d,2022-01-13T01:49:54Z
5ea8d387-fbcf-41d7-ab44-0085331e6705,Dylan,Harris,Fleet Manager,dylan.harris@nicholsgreenanddean.com,29ef5e67-7c26-4f1b-8597-b14cafd64142,64c270ab-c3ed-49f1-b6af-ee1ea43abf93,2022-01-11T19:11:01Z
16c2a4be-1dda-4e3c-bd1a-4ea08123123b,Ryan,Wallace,Fleet Manager,ryan.wallace@foleyjimenez.com,d2f730df-3340-416d-a55d-5bad05045573,bfc155b4-808b-4c9e-8ac4-aed7bbef7069,2021-12-30T13:53:16Z
9bd520c2-9c3d-44a4-9db9-16ed2cef4863,Samantha,Rodgers,IT Director,samantha.rodgers@nelsonjacksonandgreen.com,47899c8f-aa1b-40ae-a72f-14ff9a4527e3,6340521f-f4a5-4d0b-95d3-1962b3705998,2022-01-24T20:35:29Z
137b133e-2330-4936-91de-a47b8c50f2cd,Renee,Robinson,Director of Operations,renee.robinson@foxruizandperkins.com,ca63fada-2836-4405-96f0-609a47467819,82f670ad-9a57-4de5-bf5c-3adb768a819c,2021-08-19T20:51:38Z
383151b1-078b-4f22-b710-2315a70c0abd,Jonathan,Ramirez,Fleet Manager,jonathan.ramirez@williamsonwatkinsandroberts.com,42a81914-5d81-4e46-8543-1565ef08142d,08824afd-5aae-43e8-ad96-e2a61339cd0a,2021-11-23T09:21:47Z
a119e746-c227-40e0-9c83-581c018b0b2a,Allison,Alexander,CEO,allison.alexander@swansonfisherandharper.com,d0bbc750-ece4-4224-a2ad-8f9f7da70ff8,e1d8abaa-bab0-4645-8eb3-a89c809cf4cb,2022-01-20T23:45:07Z
500d0f35-13ae-44d1-955f-2b0507c41ad3,Holly,Robinson,Owner,holly.robinson@huntsmithandbutler.com,fd7d3b00-4e4a-4211-9079-b0f523fc8587,ee7e8d02-9a6c-445f-850e-020f65f32d3f,2022-01-26T01:37:13Z
511994ab-20ef-4643-a192-4acb9b4ece6a,Donald,Lopez,Administrative Assistant,donald.lopez@thomasbraun.com,f4d56d4a-bdd9-4c76-98a1-aae58d6c944f,734185f7-5029-4a3b-aa6f-caa7cc487907,2021-10-29T09:45:12Z
8ec467bf-f5fa-461b-b202-d7e6602b4d29,Kristen,Watson,Owner,kristen.watson@paynelong.com,a625a901-f064-4474-8a38-549e530f59a5,69c4e0c2-c2d6-4d88-845c-651cfcbd93b0,2022-01-30T21:21:51Z
c3b39f9b-341b-46bc-ac6d-72aeca2fe882,Lynn,Nichols,Operations Manager,lynn.nichols@cookstein.com,7f5a6a0f-c810-472a-8cff-dd6d6e363ac8,3c2ec777-1976-4971-bbbb-2eff3d92cce4,2021-10-15T12:28:05Z
d0bdfcea-ec91-4fde-99e8-06d77ab7baaf,Lisa,Hall,Manager,lisa.hall@davilallc.com,0e7e6791-6bc7-45c8-98e5-35cae960edcf,43b96b18-8fae-4efc-b381-9e232d533b49,2021-05-21T02:22:59Z
e5c8eb95-ab0a-4a7f-8f26-95e3c864f46e,Alexandria,Dennis,IT Director,alexandria.dennis@whitellc.com,02c4d3a7-3077-4187-8cc2-701051ec6eca,5917ab8f-c50d-4e89-9ecf-8fb66af599df,2022-02-07T11:41:27Z
2e7de09b-917e-45fe-a1b8-a1f62b5759f6,Chad,Smith,Driver,chad.smith@smithleeandsmith.com,9d4a270e-8826-474b-80e8-d0c17f0ce685,c55d7a7f-8fe4-4b01-be74-4fae9b3eee7d,2021-09-27T14:43:21Z
b6cb5734-6cc2-47de-b43d-cfcb3211dc54,Mary,Simmons,IT Director,mary.simmons@ponceinc.com,4613ddfb-0b4d-4b95-a6a9-5ec1448be62a,130504d1-8dc3-4408-b0e2-f7c3f2e828ac,2021-12-12T03:55:07Z
c00f3792-16f9-4b3f-aa97-199ea4a7331e,Joshua,Campbell,Administrative Assistant,joshua.campbell@hernandezdelacruz.com,fa96e670-3613-4d77-9cfb-de412f01e2e1,9e344900-f59d-47c5-801e-332af357ecce,2021-11-20T02:45:44Z
49723fc7-224c-4843-81e2-725bddc448c3,James,Mcdaniel,IT Director,james.mcdaniel@henryinc.com,5354f403-1104-4e39-a0f8-7047bbcef005,3c99755e-accf-45ce-bdc4-b8ba1cff3e23,2021-05-12T00:41:14Z
dbbea9c7-8fe4-4855-9268-d994990f25cc,Terry,Collins,CEO,terry.collins@montgomerymurphy.com,bf9f2a31-7e5a-4028-ac03-b7f917ee2338,37661f1d-00e6-4033-a80a-6de8646c5297,2021-09-27T09:03:20Z
9fa23245-d855-445e-9801-0b3e078898ac,Bryan,Wright,Manager,bryan.wright@nguyensandersandgrant.com,2a186cb9-5e53-4a60-b7d2-7479b97fb36f,6cfe12c8-4801-42f2-b814-d22998e703df,2021-07-03T08:24:48Z
56b4a523-fd82-4419-ae7e-8e77633f0a48,Abigail,Wilkinson,IT Analyst,abigail.wilkinson@harringtonloweandbailey.com,a19306f9-81d6-441f-966e-9bf57f7b1020,1cf1f9ff-492c-4c29-b3c4-2057aa715c24,2021-12-11T01:29:59Z
e92ec08a-9aa7-4aa9-a8a4-d4f06a29ffc7,Lisa,Ferguson,Fleet Manager,lisa.ferguson@jonesjohnsonandsingh.com,1f2a3634-bdcb-46f5-ba62-83ed3eeee32e,c543413b-9caa-4888-a535-e3a8b5c17a6f,2021-08-24T09:42:32Z
b94aad69-e9bf-41a5-ba17-eaf364ca7f85,Joel,Williams,Operations Manager,joel.williams@ramirezroman.com,36ef447c-c5f1-480b-939d-fa3fe08f6f6b,fc47a4e5-1932-40d0-b1d1-76ffe64b57ff,2021-05-09T09:49:01Z
7fab5df7-fc50-411f-845d-4a4965df95c2,Nicholas,Clarke,CEO,nicholas.clarke@mcculloughlawsonandprice.com,fa2e5fbc-d55e-47e5-8ea1-fc1d83c13ae1,fda63fe7-4244-4bae-b566-053d8fb8dab5,2021-11-07T18:52:28Z
7ecaf07b-5d68-4a5f-8184-06136113903e,Paul,Brown,IT Director,paul.brown@soliskimandclark.com,59571ad0-2cfc-4e8d-b653-7d8185ccfa86,cda2a4dd-b160-4623-aa1c-f4ed76767c89,2021-07-12T01:43:37Z
296aa1f6-4455-4479-a215-68fd34c5860b,Amanda,Jackson,IT Analyst,amanda.jackson@kellyrobinsonandbell.com,d95f19dc-82b0-4bd6-9cd5-c93d00a3e0e8,8284a477-509e-4e9e-a34f-071c5f0a3d53,2021-06-09T01:34:04Z
634bfabc-28db-4cb3-b618-19302101f702,Kevin,Wilson,Fleet Manager,kevin.wilson@gomezltd.com,07050de7-22af-418f-bfa1-f0585acd764e,cf44b601-13fc-45c8-80d8-fc52222791ee,2021-09-09T21:57:08Z
9e4efa88-1a8d-4271-be33-ab075ea47db5,Ronald,Sweeney,Technician,ronald.sweeney@fishermeadowsandcannon.com,95915cd4-9c9b-420e-8399-3dbf7598db3d,4ed208b7-0373-4bde-9179-e2e7ab152b86,2021-07-05T23:32:04Z
ef5fcae8-7b25-477c-9a9e-ac734764caf8,Holly,Barnes,Director of Operations,holly.barnes@mcdonaldedwardsandbranch.com,296b53b4-363c-47e0-8edd-8234489832ec,0b586105-205d-43ca-a81d-950546482093,2021-09-30T00:29:14Z
